period_end,gti,ghi,clearsky_ghi,clearsky_gti,albedo,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
2023-08-19 08:00:00+00:00,504,454,459,511,0.14,204.0,87.0,73.0,81.0,26.0,23.0,24.0,7.0,0.0,2.0,9.0,0.0,2.0,21.0,20.0,20.0,26.0,23.0,24.0,26.0,23.0,24.0,1016.93,1014.9,2.04,0.0,0.0,-0.19436868,-0.2848683,1.331567,1.377695,-0.270023625,-0.2540699375,0.3483234,0.1790935490264018,2.338281270927446,3.0854387254998166,0.755282965,0.07552829650000001,0.06755834749999999,0.20492978069927825
2023-08-19 09:00:00+00:00,703,585,585,703,0.14,217.0,75.0,59.0,67.0,30.0,26.0,28.0,8.0,0.0,2.0,9.0,0.0,2.0,22.0,20.0,21.0,30.0,26.0,28.0,32.0,26.0,30.0,1016.93,1016.93,0.0,0.0,0.0,-0.28102776,-0.41783252,1.741534,1.77154,-0.3017830625,-0.2866534375,0.06392509,0.22008034247018868,2.4870053972720654,3.8022524436807883,1.0391981175,0.10391981175000001,0.06762584499999999,0.29969427556772654
2023-08-19 10:00:00+00:00,850,680,680,850,0.14,219.0,62.0,53.0,58.0,31.0,29.0,30.0,10.0,0.0,4.0,10.0,0.0,4.0,22.0,20.0,21.0,31.0,29.0,30.0,34.0,31.0,32.0,1016.93,1016.93,0.0,0.0,0.0,-0.36389917,-0.5511132,2.079931,2.0645,-0.3259686875,-0.308149,0.23561466,0.24336253881311395,2.4870053972720654,4.249134925602252,1.2755781825,0.12755781825,0.06762584499999999,0.38673140409682094
2023-08-19 11:00:00+00:00,934,733,733,934,0.14,202.0,58.0,47.0,51.0,33.0,31.0,32.0,9.0,0.0,4.0,10.0,0.0,4.0,22.0,20.0,21.0,33.0,31.0,32.0,36.0,33.0,34.0,1016.93,1015.92,0.0,0.0,0.0,-0.3750769,-0.580254,1.972256,2.230609,-0.3052646875,-0.323822375,0.23114383,0.2686762351083217,2.4870053972720654,4.7613700233627165,1.2133724325,0.12133724325,0.0675922625,0.38810917872340595
2023-08-19 12:00:00+00:00,945,740,740,945,0.14,205.0,53.0,44.0,47.0,34.0,33.0,33.0,11.0,0.0,3.0,11.0,0.0,3.0,22.0,19.0,20.0,34.0,33.0,33.0,38.0,35.0,36.0,1015.92,1015.92,0.0,0.0,0.0,-0.35809004,-0.5570373,1.802877,2.253686,-0.2856280625,-0.319607875,0.37340307,0.28213736653847254,2.338281270927446,5.174704002733364,1.1025872275,0.11025872275,0.06755868,0.36202237481941313
2023-08-19 13:00:00+00:00,884,700,700,884,0.14,216.0,50.0,39.0,42.0,35.0,33.0,34.0,9.0,0.0,3.0,9.0,0.0,3.0,22.0,18.0,20.0,35.0,33.0,34.0,39.0,35.0,36.0,1015.92,1014.9,1.02,0.0,0.0,-0.38887444,-0.60474753,1.979063,2.131022,-0.3072965625,-0.3156681875,0.29638034,0.29615809125881837,2.338281270927446,5.326414517051486,1.2165819475000001,0.12165819475000002,0.067524765,0.3985131249986393
2023-08-19 14:00:00+00:00,757,619,619,757,0.14,199.0,46.0,37.0,41.0,35.0,34.0,35.0,9.0,0.0,2.0,9.0,0.0,2.0,21.0,18.0,20.0,35.0,34.0,35.0,39.0,35.0,37.0,1015.92,1014.9,-1.02,0.0,0.0,-0.348754,-0.54126465,1.731383,1.876166,-0.306551,-0.3255649375,0.33877468,0.3107564378328203,2.338281270927446,5.470970724177999,1.02661391,0.102661391,0.067524765,0.33566453689974046
2023-08-19 15:00:00+00:00,579,503,503,579,0.14,209.0,46.0,36.0,39.0,35.0,34.0,35.0,9.0,0.0,2.0,9.0,0.0,2.0,21.0,17.0,19.0,35.0,34.0,35.0,39.0,35.0,36.0,1014.9,1014.9,0.0,0.0,0.0,-0.30171686,-0.46499586,1.476289,1.509885,-0.3131564375,-0.3149274375,0.5756161,0.3107564378328203,2.197393323885526,5.470970724177999,0.8235860925,0.08235860925,0.06749085,0.27805073025674015
2023-08-19 16:00:00+00:00,342,337,362,368,0.14,193.0,46.0,37.0,40.0,35.0,33.0,34.0,6.0,0.0,1.0,7.0,0.0,1.0,21.0,18.0,19.0,35.0,33.0,34.0,38.0,34.0,36.0,1014.9,1014.9,0.0,0.0,0.0,-0.22229277,-0.336515,1.0415335625,1.069082,-0.287580375,-0.2995454375,0.5841891,0.29615809125881837,2.197393323885526,5.326414517051486,0.514400468125,0.0514400468125,0.06749085,0.17027829558557725
2023-08-19 17:00:00+00:00,155,204,210,160,0.14,206.0,50.0,40.0,43.0,35.0,32.0,33.0,7.0,0.0,1.0,7.0,0.0,1.0,20.0,18.0,19.0,35.0,32.0,33.0,37.0,33.0,34.0,1014.9,1014.9,0.0,0.0,0.0,-0.120722264,-0.16993363,0.5731078125,0.604746,-0.2495159375,-0.2723375,0.5307975,0.28213736653847254,2.197393323885526,5.188728317378967,0.191777078125,0.0191777078125,0.06749085,0.07484677847069653
2023-08-19 18:00:00+00:00,32,71,74,32,0.14,202.0,70.0,50.0,60.0,31.0,28.0,29.0,2.0,0.0,0.0,2.0,0.0,0.0,22.0,20.0,21.0,31.0,28.0,29.0,34.0,30.0,32.0,1014.9,1014.9,0.0,0.0,0.0,-0.042830244,-0.054268852,0.194512375,0.1959025,-0.20845,-0.2415818125,0.3431915,0.23147581029180006,2.4870053972720654,4.136261307556922,-0.05867547125,-0.005867547125000001,0.06749085,-0.016681769338462236
2023-08-19 19:00:00+00:00,1,1,3,2,0.14,202.0,79.0,68.0,73.0,27.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,21.0,27.0,25.0,26.0,29.0,25.0,27.0,1014.9,1014.9,0.0,0.0,0.0,-0.0149558615,-0.015447324,0.00680467578125,0.00676875,-0.1749439375,-0.18440175,0.1479122,0.19869895242110683,2.4870053972720654,3.366558946658846,-0.1697043371484375,-0.01697043371484375,0.06749085,-0.04651572323525779
2023-08-19 20:00:00+00:00,0,0,0,0,0.14,202.0,85.0,77.0,81.0,25.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,21.0,25.0,23.0,24.0,25.0,24.0,24.0,1015.92,1014.9,-1.02,0.0,0.0,-0.01412812,-0.015056726,3.5999987713086764e-18,0.0,-0.1555363125,-0.1700806875,0.5318555,0.1790935490264018,2.4870053972720654,2.988607669951958,-0.1555363125,-0.01555363125,0.067524765,-0.041475257329514265
2023-08-19 21:00:00+00:00,0,0,0,0,0.14,202.0,89.0,85.0,87.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,20.0,23.0,22.0,23.0,24.0,23.0,23.0,1015.92,1014.9,0.0,0.0,0.0,-0.014856826,-0.01601172,3.5999987713086764e-18,0.0,-0.1413250625,-0.158674875,0.7970725,0.16991941796793744,2.338281270927446,2.7266844073038223,-0.1413250625,-0.07066253125,0.067524765,-0.02063150126939561
2023-08-19 22:00:00+00:00,0,0,0,0,0.14,202.0,87.0,85.0,86.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,23.0,22.0,22.0,23.0,23.0,23.0,1015.92,1014.9,-1.02,0.0,0.0,-0.014727774,-0.015914993,3.5999987713086764e-18,0.0,-0.117364125,-0.15119775,0.92571276,0.1611450869264433,2.338281270927446,2.7266844073038223,-0.117364125,-0.0586820625,0.067524765,-0.016872276782581484
2023-08-19 23:00:00+00:00,0,0,0,0,0.14,202.0,91.0,87.0,88.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,20.0,22.0,22.0,22.0,23.0,22.0,23.0,1015.92,1014.9,0.0,0.0,0.0,-0.014209247,-0.0148028275,3.5999987713086764e-18,0.0,-0.113206125,-0.148106,0.9268219,0.1611450869264433,2.338281270927446,2.6439311922105753,-0.113206125,-0.0566030625,0.067524765,-0.016274522342185207
2023-08-20 00:00:00+00:00,0,0,0,0,0.14,202.0,91.0,89.0,90.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,20.0,22.0,22.0,22.0,23.0,22.0,23.0,1014.9,1014.9,0.0,0.0,0.0,-0.013933649,-0.015117051,3.5999987713086764e-18,0.0,-0.082130875,-0.1459224375,0.7714391,0.1611450869264433,2.338281270927446,2.6439311922105753,-0.082130875,-0.0410654375,0.06749085,-0.0118088931359792
2023-08-20 01:00:00+00:00,0,0,0,0,0.14,202.0,91.0,87.0,89.0,23.0,22.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,21.0,20.0,21.0,23.0,22.0,22.0,23.0,23.0,23.0,1015.92,1014.9,1.02,0.0,0.0,-0.010586387,-0.009570107,3.5999987713086764e-18,0.0,-0.087814,-0.1503116875,0.48801732,0.1611450869264433,2.4870053972720654,2.7266844073038223,-0.087814,-0.043907,0.067524765,-0.012624148251312832
2023-08-20 02:00:00+00:00,0,0,0,0,0.14,202.0,94.0,88.0,90.0,22.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,20.0,22.0,21.0,22.0,23.0,21.0,22.0,1015.92,1015.92,0.0,0.0,0.0,-0.008919213,-0.0064448314,3.5999987713086764e-18,0.0,-0.1170483125,-0.152548875,0.52839327,0.1611450869264433,2.338281270927446,2.5654682947413203,-0.1170483125,-0.05852415625,0.06755868,-0.01682438025469152
2023-08-20 03:00:00+00:00,0,0,0,0,0.14,104.0,93.0,87.0,88.0,23.0,21.0,22.0,9.0,0.0,1.0,10.0,0.0,1.0,21.0,20.0,20.0,23.0,21.0,22.0,23.0,21.0,23.0,1015.92,1015.92,0.0,0.0,0.0,-0.009933878,-0.0080938935,3.5999987713086764e-18,0.0,-0.13227725,-0.1551245625,0.53105116,0.1611450869264433,2.338281270927446,2.648221509834567,-0.13227725,-0.066138625,0.06755868,-0.015395778863505212
2023-08-20 04:00:00+00:00,0,0,0,0,0.14,94.0,91.0,88.0,89.0,23.0,22.0,22.0,12.0,0.0,1.0,12.0,0.0,1.0,21.0,21.0,21.0,23.0,22.0,22.0,23.0,23.0,23.0,1015.92,1015.92,0.0,0.0,0.0,-0.008111828,-0.00594165,3.5999987713086764e-18,0.0,-0.1498234375,-0.1632864375,0.27612495,0.1611450869264433,2.4870053972720654,2.7266844073038223,-0.1498234375,-0.07491171875,0.06755868,-0.018552490100676996
2023-08-20 05:00:00+00:00,20,29,36,22,0.14,65.0,92.0,90.0,91.0,22.0,22.0,22.0,8.0,0.0,1.0,9.0,0.0,1.0,21.0,20.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,1016.93,1015.92,0.0,0.0,0.0,-0.013857517,-0.017634971,0.101269625,0.0980180625,-0.1432276875,-0.169447,0.31339973,0.1611450869264433,2.4870053972720654,2.6439311922105753,-0.06525007625,-0.032625038125,0.0675922625,-0.007552105451971946
2023-08-20 06:00:00+00:00,102,147,149,103,0.14,71.0,92.0,87.0,90.0,23.0,22.0,22.0,9.0,0.0,2.0,9.0,0.0,2.0,21.0,21.0,21.0,23.0,22.0,22.0,24.0,23.0,23.0,1017.95,1016.93,1.02,0.0,0.0,-0.045322347,-0.072037004,0.398513375,0.452799625,-0.1375224375,-0.1879805625,0.47485065,0.1611450869264433,2.4870053972720654,2.7266844073038223,0.16933286125,0.084666430625,0.06765976,0.027716700571065688
2023-08-20 07:00:00+00:00,151,171,296,284,0.14,78.0,88.0,84.0,86.0,24.0,23.0,24.0,8.0,0.0,2.0,9.0,0.0,2.0,22.0,21.0,21.0,24.0,23.0,24.0,25.0,24.0,24.0,1018.96,1017.95,1.02,0.0,0.0,-0.09246189,-0.13898908,0.6666141875,0.8992210625,-0.183081125,-0.211731875,0.41411984,0.1790935490264018,2.4870053972720654,2.896677549781314,0.33021179937500006,0.033021179937500006,0.0677272575,0.09103929241094187
2023-08-20 08:00:00+00:00,229,257,444,494,0.14,73.0,86.0,80.0,83.0,25.0,24.0,24.0,10.0,0.0,2.0,11.0,0.0,2.0,22.0,21.0,21.0,25.0,24.0,24.0,26.0,25.0,25.0,1018.96,1018.96,0.0,0.0,0.0,-0.122086026,-0.18585044,0.811908875,1.34733,-0.1737783125,-0.22820575,0.37494826,0.1790935490264018,2.4870053972720654,3.075847597336203,0.45139152125000004,0.045139152125000005,0.06776084,0.12495482114526912
2023-08-20 09:00:00+00:00,445,423,574,691,0.14,79.0,84.0,76.0,80.0,26.0,24.0,25.0,9.0,0.0,3.0,10.0,0.0,3.0,22.0,21.0,21.0,26.0,24.0,25.0,28.0,25.0,26.0,1019.98,1018.96,1.02,0.0,0.0,-0.16069975,-0.24822378,1.0250559375,1.735752,-0.182197375,-0.2380066875,0.48668295,0.18868182684282597,2.4870053972720654,3.172678652884062,0.607095696875,0.0607095696875,0.06779475500000001,0.170009596624854
2023-08-20 10:00:00+00:00,771,631,672,845,0.14,95.0,81.0,64.0,72.0,29.0,26.0,27.0,9.0,0.0,2.0,9.0,0.0,2.0,23.0,21.0,22.0,29.0,26.0,27.0,32.0,26.0,29.0,1019.98,1018.96,0.0,0.0,0.0,-0.24946989,-0.38409233,1.54342,2.028288,-0.226922125,-0.25747625,0.6075726,0.20915998442580916,2.6439311922105753,3.683558714344242,0.9615112750000001,0.09615112750000002,0.06779475500000001,0.2715145723380817
2023-08-20 11:00:00+00:00,934,729,729,934,0.14,6.0,72.0,56.0,63.0,31.0,29.0,29.0,9.0,0.0,2.0,9.0,0.0,2.0,24.0,20.0,22.0,31.0,29.0,29.0,34.0,31.0,32.0,1019.98,1018.96,-1.02,0.0,0.0,-0.2521542,-0.3929292,1.437264,2.196844,-0.218802375,-0.289706,0.542386,0.23147581029180006,2.6439311922105753,4.249134925602252,0.887890905,0.0887890905,0.06779475500000001,0.2655506901860424
2023-08-20 12:00:00+00:00,939,732,734,943,0.14,70.0,63.0,47.0,56.0,31.0,29.0,30.0,9.0,0.0,3.0,9.0,0.0,3.0,23.0,18.0,20.0,31.0,29.0,30.0,35.0,30.0,32.0,1018.96,1018.96,0.0,0.0,0.0,-0.32941997,-0.5275507,1.842906,2.225965,-0.2629994375,-0.2936451875,0.47160214,0.24336253881311395,2.338281270927446,4.249134925602252,1.1560381825,0.11560381824999999,0.06776084,0.3526125469162956
2023-08-20 13:00:00+00:00,881,696,696,881,0.14,59.0,54.0,42.0,48.0,32.0,30.0,31.0,9.0,0.0,3.0,9.0,0.0,3.0,21.0,17.0,19.0,32.0,30.0,31.0,34.0,31.0,32.0,1018.96,1018.96,0.0,0.0,0.0,-0.3626228,-0.59568393,1.95383,2.110428,-0.3078806875,-0.3125234375,0.33473426,0.25575704908466146,2.197393323885526,4.498920227510413,1.1965684125,0.11965684125,0.06776084,0.3740226195487338
2023-08-20 14:00:00+00:00,650,554,618,759,0.14,314.0,51.0,41.0,45.0,32.0,31.0,31.0,10.0,0.0,3.0,10.0,0.0,3.0,20.0,16.0,18.0,32.0,31.0,31.0,34.0,31.0,32.0,1018.96,1018.96,0.0,0.0,0.0,-0.34045684,-0.5654183,1.72923,1.861679,-0.316144625,-0.32038525,0.2691629,0.25575704908466146,2.063989202660485,4.6236838236901985,1.015362475,0.10153624750000001,0.06776084,0.3295415679417994
2023-08-20 15:00:00+00:00,451,420,505,584,0.14,26.0,51.0,39.0,44.0,31.0,30.0,31.0,9.0,0.0,2.0,9.0,0.0,2.0,19.0,15.0,17.0,31.0,30.0,31.0,33.0,30.0,31.0,1018.96,1018.96,0.0,0.0,0.0,-0.31690556,-0.52990836,1.543517,1.49981,-0.3245584375,-0.316304875,0.19842511,0.25575704908466146,1.9377293518704448,4.367828654938798,0.8639496525,0.08639496525000001,0.06776084,0.2743401082210732
2023-08-20 16:00:00+00:00,312,320,364,374,0.14,68.0,49.0,39.0,44.0,30.0,28.0,29.0,9.0,0.0,1.0,9.0,0.0,1.0,17.0,14.0,16.0,30.0,28.0,29.0,31.0,28.0,29.0,1018.96,1018.96,0.0,0.0,0.0,-0.24903752,-0.41720596,1.09404,1.05913,-0.303272625,-0.3067919375,0.07052791,0.23147581029180006,1.8182866804855504,4.011497711377138,0.5391381749999999,0.053913817499999996,0.06776084,0.1664744273900003
2023-08-20 17:00:00+00:00,162,212,212,162,0.14,351.0,50.0,42.0,46.0,29.0,27.0,28.0,11.0,0.0,2.0,13.0,0.0,2.0,18.0,14.0,16.0,29.0,27.0,28.0,30.0,27.0,28.0,1017.95,1017.95,0.0,0.0,0.0,-0.1494945,-0.24322312,0.5626213125,0.5929975625,-0.253687,-0.28017975,0.06882322,0.22008034247018868,1.8182866804855504,3.785508887948383,0.17953141062500005,0.017953141062500007,0.06769367500000001,0.07851303456186957
2023-08-20 18:00:00+00:00,32,72,74,30,0.14,82.0,59.0,46.0,50.0,27.0,25.0,26.0,7.0,0.0,0.0,8.0,0.0,0.0,16.0,14.0,15.0,27.0,25.0,26.0,27.0,25.0,26.0,1018.96,1017.95,1.02,0.0,0.0,-0.060067147,-0.086888745,0.16241875,0.1859670625,-0.1819075625,-0.2538755625,0.16384327,0.19869895242110683,1.7053462321157722,3.366558946658846,-0.056845124999999996,-0.0056845125,0.0677272575,-0.015567344240226244
2023-08-20 19:00:00+00:00,1,2,3,2,0.14,90.0,76.0,58.0,66.0,25.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,16.0,25.0,22.0,23.0,25.0,22.0,23.0,1018.96,1018.96,0.0,0.0,0.0,-0.025084766,-0.026703492,0.0050484140625,0.0052711328125,-0.2091706875,-0.2265568125,0.20319355,0.16991941796793744,1.8182866804855504,2.905854454858711,-0.205283408671875,-0.0205283408671875,0.06776084,-0.053889781732025736
2023-08-20 20:00:00+00:00,0,0,0,0,0.14,90.0,79.0,71.0,74.0,22.0,21.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,16.0,17.0,22.0,21.0,22.0,22.0,21.0,22.0,1018.96,1018.96,0.0,0.0,0.0,-0.025191257,-0.02861755,3.5999987713086764e-18,0.0,-0.147920125,-0.2298155,0.16185123,0.1611450869264433,1.9377293518704448,2.5654682947413203,-0.147920125,-0.014792012500000002,0.06776084,-0.03823754217324519
2023-08-20 21:00:00+00:00,0,0,0,0,0.14,90.0,84.0,77.0,80.0,21.0,20.0,21.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,17.0,17.0,21.0,20.0,21.0,22.0,20.0,21.0,1018.96,1018.96,0.0,0.0,0.0,-0.021444576,-0.021696396,3.5999987713086764e-18,0.0,-0.1765921875,-0.232799,0.09082234,0.15275655991910123,1.9377293518704448,2.412643334099756,-0.1765921875,-0.08829609375,0.06776084,-0.024955062396531842
2023-08-20 22:00:00+00:00,0,0,0,0,0.14,131.0,88.0,80.0,84.0,21.0,20.0,21.0,5.0,0.0,1.0,6.0,0.0,1.0,19.0,17.0,18.0,21.0,20.0,21.0,21.0,20.0,21.0,1018.96,1018.96,0.0,0.0,0.0,-0.015769402,-0.012926431,3.5999987713086764e-18,0.0,-0.189108375,-0.226781,0.60544777,0.15275655991910123,2.063989202660485,2.412643334099756,-0.189108375,-0.0945541875,0.06776084,-0.022332444666970073
2023-08-20 23:00:00+00:00,0,0,0,0,0.14,120.0,92.0,88.0,89.0,21.0,20.0,21.0,4.0,0.0,0.0,5.0,0.0,0.0,19.0,19.0,19.0,21.0,20.0,21.0,21.0,20.0,21.0,1019.98,1018.96,1.02,0.0,0.0,-0.01051448,-0.0051721153,3.5999987713086764e-18,0.0,-0.2020859375,-0.22195575,0.28068405,0.15275655991910123,2.197393323885526,2.412643334099756,-0.2020859375,-0.10104296875,0.06779475500000001,-0.028553311218739878
2023-08-21 00:00:00+00:00,0,0,0,0,0.14,135.0,96.0,92.0,94.0,20.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,19.0,20.0,19.0,19.0,20.0,19.0,19.0,1019.98,1018.96,-1.02,0.0,0.0,-0.007320353,-0.0009937712,3.5999987713086764e-18,0.0,-0.1886423125,-0.2168155625,0.2130816,0.13708266611218417,2.197393323885526,2.267837297406486,-0.1886423125,-0.09432115625,0.06779475500000001,-0.025748843204548243
2023-08-21 01:00:00+00:00,0,0,0,0,0.14,135.0,97.0,96.0,96.0,19.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,1018.96,1018.96,0.0,0.0,0.0,-0.004447501,0.004204321,3.5999987713086764e-18,0.0,-0.1989738125,-0.214161625,0.27968347,0.1297710281553612,2.063989202660485,2.1306912632730057,-0.1989738125,-0.09948690625,0.06776084,-0.026666539626795483
2023-08-21 02:00:00+00:00,0,0,0,0,0.14,135.0,98.0,97.0,97.0,19.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,1018.96,1018.96,0.0,0.0,0.0,-0.0047786287,0.0025557138,3.5999987713086764e-18,0.0,-0.1658231875,-0.20859975,0.3479637,0.1297710281553612,2.063989202660485,2.1306912632730057,-0.1658231875,-0.08291159375,0.06776084,-0.022223681322436777
2023-08-21 03:00:00+00:00,0,0,0,0,0.14,135.0,98.0,96.0,96.0,19.0,19.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,19.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,1018.96,1018.96,0.0,0.0,0.0,-0.0045269644,0.0023023994,3.5999987713086764e-18,0.0,-0.1474535,-0.2053549375,0.41724765,0.13708266611218417,2.063989202660485,2.197393323885526,-0.1474535,-0.07372675,0.06776084,-0.02013008435271853
2023-08-21 04:00:00+00:00,0,0,0,0,0.14,135.0,96.0,96.0,96.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,1018.96,1017.95,0.0,0.0,0.0,-0.004485295,0.001470643,3.5999987713086764e-18,0.0,-0.1306945,-0.1995996875,0.42014778,0.13708266611218417,2.197393323885526,2.197393323885526,-0.1306945,-0.06534725,0.0677272575,-0.01784510163767835
2023-08-21 05:00:00+00:00,20,23,36,20,0.14,135.0,96.0,95.0,95.0,20.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,20.0,19.0,19.0,20.0,19.0,19.0,1018.96,1018.96,0.0,0.0,0.0,-0.008746389,-0.005283098,0.065800875,0.092731875,-0.1247224375,-0.1930226875,0.3389262,0.13708266611218417,2.197393323885526,2.267837297406486,-0.07405576375,-0.037027881875,0.06776084,-0.01010995853670815
2023-08-21 06:00:00+00:00,91,105,152,104,0.14,172.0,95.0,80.0,89.0,23.0,20.0,21.0,5.0,0.0,0.0,5.0,0.0,0.0,19.0,19.0,19.0,23.0,20.0,21.0,23.0,20.0,21.0,1019.98,1018.96,1.02,0.0,0.0,-0.02482628,-0.034565892,0.234287875,0.4457213125,-0.140798375,-0.2075380625,0.23291671,0.15275655991910123,2.197393323885526,2.5738594466622575,0.03960328874999999,0.019801644374999997,0.06779475500000001,0.005595664116729397
2023-08-21 07:00:00+00:00,179,202,299,289,0.14,302.0,82.0,73.0,78.0,24.0,23.0,23.0,9.0,0.0,1.0,9.0,0.0,1.0,20.0,19.0,19.0,24.0,23.0,23.0,24.0,23.0,24.0,1019.98,1019.98,0.0,0.0,0.0,-0.097011976,-0.15004216,0.8416706875,0.9067715625,-0.2464093125,-0.265351125,0.495363,0.16991941796793744,2.197393323885526,2.896677549781314,0.40167711687499996,0.040167711687499996,0.06782867000000001,0.1093917392629527
2023-08-21 08:00:00+00:00,329,337,448,501,0.14,318.0,74.0,65.0,69.0,26.0,24.0,25.0,7.0,0.0,2.0,8.0,0.0,2.0,20.0,18.0,19.0,26.0,24.0,25.0,26.0,24.0,25.0,1021.0,1021.0,0.0,0.0,0.0,-0.16164812,-0.2563817,1.238048,1.366024,-0.2876925,-0.2940675,0.22884548,0.18868182684282597,2.197393323885526,3.172678652884062,0.6656044600000001,0.06656044600000001,0.0678965,0.18812287289854204
2023-08-21 09:00:00+00:00,259,297,577,696,0.14,69.0,70.0,62.0,65.0,26.0,25.0,25.0,9.0,0.0,2.0,9.0,0.0,2.0,20.0,17.0,18.0,26.0,25.0,25.0,26.0,25.0,26.0,1021.0,1019.98,-1.02,0.0,0.0,-0.21521662,-0.3493738,1.46997,1.763619,-0.302881625,-0.32015525,0.37938833,0.18868182684282597,2.063989202660485,3.264608773054705,0.828995275,0.08289952750000001,0.067862585,0.2340828167888002
2023-08-21 10:00:00+00:00,710,599,673,845,0.14,87.0,68.0,41.0,56.0,28.0,25.0,26.0,10.0,0.0,2.0,11.0,0.0,2.0,19.0,14.0,17.0,28.0,25.0,26.0,29.0,25.0,26.0,1021.0,1019.98,-1.02,0.0,0.0,-0.3099537,-0.51102996,1.853756,2.059991,-0.3088150625,-0.3355480625,0.33006996,0.19869895242110683,1.9377293518704448,3.4738540407510543,1.1185770575,0.11185770575000001,0.067862585,0.31776323422194713
2023-08-21 11:00:00+00:00,693,603,730,937,0.14,69.0,48.0,38.0,42.0,29.0,28.0,28.0,10.0,0.0,3.0,10.0,0.0,4.0,16.0,13.0,14.0,29.0,28.0,28.0,29.0,27.0,28.0,1021.0,1019.98,1.02,0.0,0.0,-0.32525185,-0.5539691,1.780463,2.231145,-0.2968390625,-0.357311875,0.3332646,0.22008034247018868,1.5986048594252917,3.8928039820405917,1.0741174475,0.10741174475,0.067862585,0.3344820088556322
2023-08-21 12:00:00+00:00,497,489,737,946,0.14,73.0,49.0,41.0,45.0,28.0,27.0,28.0,10.0,0.0,3.0,11.0,0.0,3.0,16.0,13.0,15.0,28.0,27.0,28.0,28.0,27.0,28.0,1021.0,1019.98,0.0,0.0,0.0,-0.36692688,-0.63690263,2.057532,2.253668,-0.343133,-0.3576101875,0.22173697,0.22008034247018868,1.7053462321157722,3.6726352699030533,1.2411666400000003,0.12411666400000004,0.067862585,0.37103657915504507
2023-08-21 13:00:00+00:00,413,433,695,879,0.14,88.0,53.0,42.0,47.0,28.0,27.0,28.0,9.0,0.0,2.0,9.0,0.0,3.0,17.0,14.0,16.0,28.0,27.0,28.0,29.0,27.0,28.0,1021.0,1019.98,1.02,0.0,0.0,-0.3305995,-0.5844885,1.72987,2.128251,-0.3038535,-0.367202625,0.38833213,0.22008034247018868,1.8182866804855504,3.6726352699030533,1.0281464,0.10281464000000001,0.067862585,0.3048174590187094
2023-08-21 14:00:00+00:00,669,566,615,757,0.14,76.0,54.0,43.0,46.0,29.0,27.0,28.0,9.0,0.0,3.0,9.0,0.0,3.0,17.0,14.0,15.0,29.0,27.0,28.0,29.0,27.0,28.0,1021.0,1019.98,-1.02,0.0,0.0,-0.29891846,-0.532707,1.503781,1.868567,-0.305235125,-0.35157125,0.59096825,0.22008034247018868,1.7053462321157722,3.785508887948383,0.852676245,0.08526762450000001,0.067862585,0.27138176653043367
2023-08-21 15:00:00+00:00,580,499,499,580,0.14,81.0,48.0,40.0,44.0,29.0,28.0,28.0,10.0,0.0,3.0,11.0,0.0,3.0,16.0,13.0,15.0,29.0,28.0,28.0,29.0,28.0,28.0,1019.98,1019.98,0.0,0.0,0.0,-0.27423143,-0.48908266,1.344003,1.50017,-0.301005,-0.340472625,0.27184266,0.22008034247018868,1.7053462321157722,3.8928039820405917,0.73387731,0.073387731,0.06782867000000001,0.24256351811259166
