,period_end,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,gti,ghi,clearsky_ghi,clearsky_gti,albedo,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
521,2023-06-06 16:00:00+00:00,192.0,48.0,43.0,45.0,24.0,23.0,23.0,8.0,0.0,1.0,9.0,0.0,1.0,12.0,10.0,11.0,24.0,23.0,23.0,24.0,23.0,23.0,1015.92,1015.92,0.0,0.0,0.0,169.0,194.0,450.0,371.0,0.16,-0.13804388,-0.34159422,1.0394835,1.374262,-0.263384625,-0.3451350625,0.7918396,0.16991941796793744,1.312714139105828,2.896677549781314,0.53701767,0.268508835,0.06755868,0.09156361696676957
522,2023-06-06 17:00:00+00:00,180.0,51.0,46.0,48.0,23.0,22.0,23.0,3.0,0.0,0.0,3.0,0.0,0.0,12.0,11.0,11.0,23.0,22.0,23.0,23.0,22.0,22.0,1015.92,1014.9,0.0,0.0,0.0,105.0,120.0,299.0,181.0,0.16,-0.08703796,-0.224307,0.59455,0.9142364375,-0.257639625,-0.330151125,0.83141476,0.16991941796793744,1.312714139105828,2.7266844073038223,0.20016387500000005,0.10008193750000002,0.067524765,0.029221152767221634
523,2023-06-06 18:00:00+00:00,180.0,56.0,49.0,52.0,22.0,21.0,21.0,3.0,0.0,0.0,3.0,0.0,0.0,12.0,11.0,11.0,22.0,21.0,21.0,22.0,21.0,21.0,1014.9,1014.9,0.0,0.0,0.0,58.0,67.0,156.0,60.0,0.16,-0.044459097,-0.11264997,0.2627025,0.4806484375,-0.207737875,-0.3003766875,0.916068,0.15275655991910123,1.312714139105828,2.5654682947413203,-0.005456949999999988,-0.002728474999999994,0.06749085,-0.0007720922649268429
524,2023-06-06 19:00:00+00:00,180.0,61.0,54.0,57.0,21.0,20.0,21.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0,11.0,12.0,21.0,20.0,21.0,21.0,20.0,21.0,1014.9,1014.9,0.0,0.0,0.0,24.0,28.0,47.0,27.0,0.16,-0.011105438,-0.017255414,0.080525875,0.1435236875,-0.1424075625,-0.2746679375,0.92970127,0.15275655991910123,1.4025638730469563,2.412643334099756,-0.08040263875,-0.040201319375,0.06749085,-0.011375998581365485
525,2023-06-06 20:00:00+00:00,180.0,68.0,60.0,63.0,20.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,12.0,20.0,19.0,20.0,20.0,19.0,20.0,1015.92,1014.9,1.02,0.0,0.0,1.0,1.0,1.0,1.0,0.16,-0.0043922435,-0.0055520595,0.0023240981445312,0.00458490625,-0.1222361875,-0.2541441875,0.9283531,0.14474018811241365,1.4025638730469563,2.267837297406486,-0.12044663192871097,-0.060223315964355484,0.067524765,-0.01675466181806129
526,2023-06-06 21:00:00+00:00,180.0,73.0,67.0,69.0,19.0,18.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,13.0,13.0,19.0,18.0,19.0,19.0,18.0,19.0,1015.92,1015.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0047807572,-0.0055984454,3.5999987713086764e-18,0.0,-0.1246855625,-0.2460315625,0.9446132,0.13708266611218417,1.4977709027569757,2.1306912632730057,-0.1246855625,-0.06234278125,0.06755868,-0.017038662275319454
527,2023-06-06 22:00:00+00:00,180.0,76.0,69.0,71.0,18.0,18.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,13.0,13.0,18.0,18.0,18.0,18.0,18.0,18.0,1015.92,1015.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0068072523,-0.0084065525,3.5999987713086764e-18,0.0,-0.1167878125,-0.246791375,0.61909,0.1297710281553612,1.4977709027569757,2.063989202660485,-0.1167878125,-0.01167878125,0.06755868,-0.028202361063336973
528,2023-06-06 23:00:00+00:00,140.0,72.0,61.0,66.0,18.0,18.0,18.0,6.0,0.0,0.0,6.0,0.0,0.0,13.0,10.0,12.0,18.0,18.0,18.0,18.0,18.0,18.0,1015.92,1015.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.015186078,-0.014749184,3.5999987713086764e-18,0.0,-0.115091625,-0.2511686875,0.8240482,0.1297710281553612,1.4025638730469563,2.063989202660485,-0.115091625,-0.011509162500000001,0.06755868,-0.02779275931395821
529,2023-06-07 00:00:00+00:00,110.0,68.0,62.0,65.0,18.0,17.0,18.0,4.0,0.0,1.0,4.0,0.0,1.0,12.0,10.0,11.0,18.0,17.0,18.0,18.0,17.0,18.0,1015.92,1014.9,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.020122621,-0.017497746,3.5999987713086764e-18,0.0,-0.1582151875,-0.2547269375,0.79031456,0.1297710281553612,1.312714139105828,2.000859277265465,-0.1582151875,-0.01582151875,0.067524765,-0.028963100825118805
530,2023-06-07 01:00:00+00:00,90.0,66.0,61.0,63.0,17.0,17.0,17.0,4.0,0.0,1.0,5.0,0.0,1.0,11.0,10.0,10.0,17.0,17.0,17.0,17.0,17.0,17.0,1015.92,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.026175868,-0.022841137,3.5999987713086764e-18,0.0,-0.1348818125,-0.2542950625,0.5293982,0.12279264420686307,1.2279626193393784,1.9377293518704448,-0.1348818125,-0.013488181250000002,0.067524765,-0.02228899504270025
531,2023-06-07 02:00:00+00:00,94.0,67.0,63.0,65.0,17.0,17.0,17.0,5.0,0.0,1.0,6.0,0.0,1.0,11.0,10.0,10.0,17.0,17.0,17.0,17.0,17.0,17.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.030369833,-0.027710076,3.5999987713086764e-18,0.0,-0.1290340625,-0.2590293125,0.8625482,0.12279264420686307,1.2279626193393784,1.9377293518704448,-0.1290340625,-0.012903406249999999,0.06749085,-0.02095677156370028
532,2023-06-07 03:00:00+00:00,92.0,68.0,64.0,65.0,17.0,16.0,16.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,9.0,10.0,17.0,16.0,16.0,17.0,16.0,16.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.030208131,-0.02957051,0.0009572568359375,0.0012030493164062,-0.1573315625,-0.26227675,0.9660644,0.11613521596458193,1.2279626193393784,1.8780080161779975,-0.15659447473632812,-0.015659447473632813,0.06749085,-0.03636710319309469
533,2023-06-07 04:00:00+00:00,90.0,67.0,64.0,65.0,16.0,16.0,16.0,5.0,0.0,1.0,6.0,0.0,1.0,10.0,9.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,1014.9,1014.9,0.0,0.0,0.0,22.0,26.0,43.0,21.0,0.16,-0.040642727,-0.073494814,0.104673375,0.1134875625,-0.169866875,-0.2611444375,0.11638588,0.11613521596458193,1.1480604779781116,1.8182866804855504,-0.08926837625,-0.008926837625000001,0.06749085,-0.011573956616741151
534,2023-06-07 05:00:00+00:00,107.0,68.0,64.0,65.0,16.0,16.0,16.0,6.0,0.0,2.0,7.0,0.0,2.0,10.0,9.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,1014.9,1014.9,0.0,0.0,0.0,82.0,95.0,157.0,43.0,0.16,-0.057992425,-0.12820226,0.310235625,0.440265625,-0.20670375,-0.274289125,0.2650442,0.11613521596458193,1.2279626193393784,1.8182866804855504,0.032177681250000034,0.0032177681250000036,0.06749085,0.0214102747505153
535,2023-06-07 06:00:00+00:00,100.0,67.0,56.0,61.0,19.0,16.0,17.0,7.0,0.0,2.0,8.0,0.0,2.0,10.0,9.0,9.0,19.0,16.0,17.0,19.0,16.0,17.0,1015.92,1014.9,1.02,0.0,0.0,155.0,210.0,304.0,158.0,0.16,-0.07472016,-0.18161672,0.4528115,0.874989625,-0.1320690625,-0.2957054375,0.32615602,0.12279264420686307,1.1480604779781116,2.0078400021855383,0.2165957925,0.10829789625,0.067524765,0.04697100437145394
536,2023-06-07 07:00:00+00:00,85.0,59.0,50.0,55.0,21.0,19.0,19.0,9.0,0.0,2.0,9.0,0.0,2.0,11.0,9.0,10.0,21.0,19.0,19.0,21.0,19.0,19.0,1015.92,1015.92,0.0,0.0,0.0,230.0,264.0,458.0,362.0,0.16,-0.151999,-0.3623569,1.280813,1.335825,-0.3157779375,-0.3286364375,0.19389504,0.13708266611218417,1.2279626193393784,2.3421993605787956,0.6704480724999999,0.33522403624999997,0.06755868,0.11060236174358566
537,2023-06-07 08:00:00+00:00,109.0,51.0,40.0,44.0,24.0,21.0,22.0,10.0,0.0,3.0,11.0,0.0,3.0,11.0,8.0,10.0,24.0,21.0,22.0,23.0,21.0,22.0,1016.93,1015.92,1.02,0.0,0.0,482.0,510.0,601.0,569.0,0.16,-0.19096579,-0.49116158,1.678126,1.77601,-0.356883,-0.368406375,0.1949532,0.1611450869264433,1.2279626193393784,2.735461437218812,0.93527402,0.46763701,0.0675922625,0.1669707123503538
538,2023-06-07 09:00:00+00:00,117.0,41.0,32.0,35.0,27.0,24.0,26.0,11.0,0.0,5.0,12.0,0.0,5.0,11.0,8.0,9.0,27.0,24.0,26.0,26.0,23.0,25.0,1016.93,1016.93,0.0,0.0,0.0,748.0,720.0,720.0,748.0,0.16,-0.25563338,-0.59834474,1.997888,2.149229,-0.3769890625,-0.400878375,0.28729415,0.19869895242110683,1.1480604779781116,3.274628826488202,1.1613846975,0.58069234875,0.06762584499999999,0.24066215088929493
539,2023-06-07 10:00:00+00:00,117.0,35.0,30.0,32.0,27.0,27.0,27.0,13.0,0.0,5.0,14.0,0.0,5.0,10.0,8.0,9.0,27.0,27.0,27.0,27.0,26.0,27.0,1016.93,1016.93,0.0,0.0,0.0,877.0,804.0,804.0,877.0,0.16,-0.26561296,-0.69373727,2.264652,2.422589,-0.4183144375,-0.4264568125,0.53167254,0.20915998442580916,1.1480604779781116,3.565340175810845,1.3254676024999998,0.6627338012499999,0.06762584499999999,0.27384945734853494
540,2023-06-07 11:00:00+00:00,102.0,33.0,27.0,29.0,29.0,27.0,28.0,15.0,0.0,4.0,16.0,0.0,5.0,11.0,8.0,9.0,29.0,27.0,28.0,28.0,27.0,27.0,1016.93,1015.92,-1.02,0.0,0.0,946.0,849.0,849.0,946.0,0.16,-0.29078522,-0.7749428,2.505339,2.570374,-0.465805375,-0.44819075,0.61712426,0.22008034247018868,1.1480604779781116,3.785508887948383,1.4633056550000003,0.7316528275000002,0.0675922625,0.28745416053322315
541,2023-06-07 12:00:00+00:00,97.0,32.0,26.0,29.0,30.0,29.0,29.0,11.0,0.0,4.0,12.0,0.0,4.0,11.0,8.0,9.0,30.0,29.0,29.0,28.0,28.0,28.0,1016.93,1015.92,-1.02,0.0,0.0,944.0,847.0,847.0,944.0,0.16,-0.30032545,-0.8016005,2.533921,2.580911,-0.4843865,-0.4692255,0.5268593,0.23147581029180006,1.1480604779781116,4.124371329422467,1.4667326699999998,0.7333663349999999,0.0675922625,0.297693282136181
542,2023-06-07 13:00:00+00:00,116.0,32.0,25.0,28.0,30.0,29.0,29.0,13.0,0.0,4.0,14.0,0.0,4.0,11.0,8.0,9.0,30.0,29.0,29.0,29.0,28.0,28.0,1015.92,1015.92,0.0,0.0,0.0,808.0,752.0,802.0,875.0,0.16,-0.2933524,-0.78987145,2.41712,2.453603,-0.4903979375,-0.472593,0.11884713,0.23147581029180006,1.1480604779781116,4.124371329422467,1.3707844625,0.68539223125,0.06755868,0.28373392673427
543,2023-06-07 14:00:00+00:00,101.0,31.0,26.0,28.0,30.0,29.0,30.0,9.0,0.0,4.0,10.0,0.0,4.0,11.0,8.0,9.0,30.0,29.0,30.0,29.0,27.0,28.0,1015.92,1014.9,-1.02,0.0,0.0,510.0,536.0,718.0,748.0,0.16,-0.27748057,-0.76045215,2.219827,2.19888,-0.474817125,-0.465750875,0.10171586,0.24336253881311395,1.1480604779781116,4.124371329422467,1.234449665,0.6172248325,0.067524765,0.26319921836907506
544,2023-06-07 15:00:00+00:00,120.0,32.0,25.0,27.0,30.0,29.0,30.0,10.0,0.0,4.0,11.0,0.0,4.0,11.0,8.0,9.0,30.0,29.0,30.0,29.0,28.0,28.0,1014.9,1014.9,0.0,0.0,0.0,490.0,518.0,601.0,577.0,0.16,-0.23923309,-0.67245495,1.781307,1.838729,-0.4246283125,-0.4507671875,0.30690837,0.24336253881311395,1.1480604779781116,4.124371329422467,0.9469780775,0.47348903875,0.06749085,0.22076367454052515
545,2023-06-07 16:00:00+00:00,118.0,31.0,26.0,28.0,30.0,29.0,29.0,13.0,0.0,4.0,15.0,0.0,4.0,11.0,8.0,9.0,30.0,29.0,29.0,29.0,28.0,28.0,1014.9,1014.9,0.0,0.0,0.0,315.0,364.0,460.0,378.0,0.16,-0.19415255,-0.55778795,1.326493,1.40564,-0.3921365,-0.4234625625,0.76705027,0.23147581029180006,1.1480604779781116,4.124371329422467,0.62926311,0.314631555,0.06749085,0.17581296910355504
546,2023-06-07 17:00:00+00:00,104.0,36.0,29.0,31.0,29.0,27.0,28.0,11.0,0.0,4.0,11.0,0.0,4.0,11.0,9.0,10.0,29.0,27.0,28.0,28.0,26.0,27.0,1014.9,1014.9,0.0,0.0,0.0,189.0,230.0,307.0,183.0,0.16,-0.1412534,-0.41949144,0.825515,0.9419131875,-0.3521475,-0.391591375,0.83378196,0.22008034247018868,1.2279626193393784,3.785508887948383,0.28349905000000003,0.14174952500000002,0.06749085,0.11592082357310855
547,2023-06-07 18:00:00+00:00,87.0,39.0,34.0,36.0,27.0,25.0,26.0,9.0,0.0,2.0,9.0,0.0,3.0,11.0,9.0,10.0,27.0,25.0,26.0,26.0,25.0,26.0,1014.9,1013.88,-1.02,0.0,0.0,99.0,114.0,164.0,57.0,0.16,-0.09402984,-0.28763896,0.4756855625,0.5006755625,-0.343204,-0.358365,0.84365815,0.19869895242110683,1.2279626193393784,3.366558946658846,0.023073883124999972,0.011536941562499986,0.067456935,0.03889505243609145
548,2023-06-07 19:00:00+00:00,118.0,42.0,37.0,39.0,25.0,24.0,25.0,9.0,0.0,3.0,10.0,0.0,3.0,11.0,9.0,10.0,25.0,24.0,25.0,25.0,23.0,24.0,1014.9,1013.88,1.02,0.0,0.0,32.0,37.0,52.0,27.0,0.16,-0.039460808,-0.10734133,0.132232875,0.1499136875,-0.2353605,-0.30966975,0.6524254,0.18868182684282597,1.2279626193393784,3.075847597336203,-0.13354118625,-0.066770593125,0.067456935,0.02815765746423683
549,2023-06-07 20:00:00+00:00,151.0,45.0,40.0,41.0,24.0,23.0,23.0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,8.0,9.0,24.0,23.0,23.0,23.0,22.0,22.0,1014.9,1014.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16,-0.021813117,-0.05253608,0.00454133203125,0.0051865234375,-0.2148195,-0.2862994375,0.32329774,0.16991941796793744,1.1480604779781116,2.896677549781314,-0.2113226743359375,-0.10566133716796874,0.06749085,-0.01324795400476812
550,2023-06-07 21:00:00+00:00,161.0,47.0,40.0,42.0,23.0,21.0,22.0,6.0,0.0,1.0,7.0,0.0,1.0,10.0,8.0,9.0,23.0,21.0,22.0,22.0,21.0,21.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.022837922,-0.047566194,3.5999987713086764e-18,0.0,-0.228898875,-0.2790388125,0.19880271,0.1611450869264433,1.1480604779781116,2.648221509834567,-0.228898875,-0.1144494375,0.06749085,-0.01701713804085489
551,2023-06-07 22:00:00+00:00,158.0,52.0,44.0,47.0,21.0,20.0,21.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,9.0,9.0,21.0,20.0,21.0,21.0,20.0,21.0,1015.92,1014.9,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.0219723,-0.042476617,3.5999987713086764e-18,0.0,-0.240186375,-0.2748741875,0.44213122,0.15275655991910123,1.1480604779781116,2.412643334099756,-0.240186375,-0.024018637500000002,0.067524765,-0.06116081017269129
552,2023-06-07 23:00:00+00:00,158.0,52.0,47.0,49.0,20.0,19.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,9.0,20.0,19.0,20.0,20.0,19.0,20.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.020471038,-0.03845863,3.5999987713086764e-18,0.0,-0.2198573125,-0.2729804375,0.2992562,0.14474018811241365,1.1480604779781116,2.267837297406486,-0.2198573125,-0.02198573125,0.06749085,-0.05505842981288525
553,2023-06-08 00:00:00+00:00,158.0,60.0,46.0,52.0,19.0,17.0,19.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,7.0,9.0,19.0,17.0,19.0,19.0,17.0,19.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.017973376,-0.03228613,3.5999987713086764e-18,0.0,-0.223417375,-0.27144675,0.3502856,0.13708266611218417,1.1480604779781116,2.0675613378779856,-0.223417375,-0.0223417375,0.06749085,-0.05497341924330684
554,2023-06-08 01:00:00+00:00,158.0,68.0,59.0,64.0,17.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,17.0,15.0,16.0,17.0,15.0,16.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.01566246,-0.024177337,3.5999987713086764e-18,0.0,-0.2372563125,-0.2655908125,0.3316641,0.11613521596458193,1.1480604779781116,1.8215377919931086,-0.2372563125,-0.023725631250000004,0.06749085,-0.055099803581377255
555,2023-06-08 02:00:00+00:00,158.0,70.0,63.0,65.0,15.0,15.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,9.0,15.0,15.0,15.0,15.0,15.0,15.0,1014.9,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.014765243,-0.020817315,3.5999987713086764e-18,0.0,-0.206389625,-0.2601741875,0.32339007,0.10978677277584367,1.1480604779781116,1.7053462321157722,-0.206389625,-0.0206389625,0.067456935,-0.04694287961678907
556,2023-06-08 03:00:00+00:00,158.0,68.0,63.0,64.0,15.0,14.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,7.0,8.0,15.0,14.0,15.0,15.0,14.0,15.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.013567575,-0.0154076405,0.0012209182128906,0.0013796394042968,-0.222627875,-0.2607610625,0.24593377,0.10978677277584367,1.072768825881126,1.651975545770532,-0.22168776797607423,-0.022168776797607426,0.06742302,-0.050432059587625776
557,2023-06-08 04:00:00+00:00,153.0,65.0,60.0,62.0,16.0,14.0,15.0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,7.0,8.0,16.0,14.0,15.0,16.0,14.0,15.0,1013.88,1013.88,0.0,0.0,0.0,30.0,36.0,45.0,21.0,0.16,-0.02275173,-0.035194606,0.1142653125,0.1175325625,-0.2390710625,-0.2575444375,0.21884108,0.10978677277584367,1.072768825881126,1.708445769955421,-0.15108677187499997,-0.015108677187499997,0.06742302,-0.024851679498479294
558,2023-06-08 05:00:00+00:00,123.0,65.0,54.0,61.0,18.0,16.0,16.0,7.0,0.0,1.0,8.0,0.0,1.0,9.0,8.0,8.0,18.0,16.0,16.0,18.0,16.0,16.0,1013.88,1013.88,0.0,0.0,0.0,91.0,115.0,162.0,40.0,0.16,-0.050511952,-0.11662292,0.4414791875,0.449431125,-0.2751978125,-0.2748370625,0.33930624,0.11613521596458193,1.072768825881126,1.9411379415730177,0.06474116187499995,0.006474116187499996,0.06742302,0.025493535760640274
559,2023-06-08 06:00:00+00:00,97.0,56.0,37.0,48.0,22.0,18.0,19.0,5.0,0.0,1.0,6.0,0.0,1.0,9.0,6.0,8.0,22.0,18.0,19.0,21.0,18.0,19.0,1014.9,1013.88,1.02,0.0,0.0,168.0,214.0,310.0,158.0,0.16,-0.09210472,-0.2367748,0.85772675,0.8875095,-0.3265426875,-0.314348875,0.35892558,0.13708266611218417,1.072768825881126,2.35396019743553,0.33390691,0.166953455,0.067456935,0.0586882955879801
560,2023-06-08 07:00:00+00:00,131.0,40.0,35.0,37.0,24.0,22.0,23.0,9.0,0.0,3.0,9.0,0.0,3.0,9.0,6.0,7.0,24.0,22.0,23.0,23.0,21.0,22.0,1015.92,1014.9,1.02,0.0,0.0,347.0,420.0,463.0,364.0,0.16,-0.14078344,-0.37051713,1.213612,1.341865,-0.30749325,-0.339242,0.23238742,0.16991941796793744,1.001858425976152,2.8139243346880676,0.6269879899999999,0.31349399499999997,0.067524765,0.1343558511929683
561,2023-06-08 08:00:00+00:00,136.0,38.0,33.0,34.0,26.0,24.0,25.0,10.0,0.0,4.0,10.0,0.0,5.0,9.0,7.0,8.0,26.0,24.0,25.0,25.0,23.0,24.0,1015.92,1015.92,0.0,0.0,0.0,572.0,606.0,606.0,572.0,0.16,-0.16590318,-0.45131007,1.377318,1.784291,-0.3032296875,-0.37432,0.2960593,0.18868182684282597,1.072768825881126,3.172678652884062,0.7573051725,0.37865258625,0.06755868,0.17287786565396604
562,2023-06-08 09:00:00+00:00,105.0,35.0,30.0,32.0,27.0,26.0,26.0,11.0,0.0,5.0,11.0,0.0,5.0,10.0,8.0,9.0,27.0,26.0,26.0,27.0,25.0,26.0,1015.92,1015.92,0.0,0.0,0.0,752.0,725.0,725.0,752.0,0.16,-0.19616628,-0.53070486,1.618038,2.156565,-0.3381805625,-0.3915861875,0.23484302,0.19869895242110683,1.1480604779781116,3.4633900022067046,0.9077086974999999,0.45385434874999997,0.06755868,0.2135196826329343
563,2023-06-08 10:00:00+00:00,122.0,34.0,29.0,31.0,29.0,27.0,28.0,9.0,0.0,4.0,9.0,0.0,5.0,11.0,9.0,10.0,29.0,27.0,28.0,28.0,27.0,27.0,1015.92,1015.92,0.0,0.0,0.0,881.0,809.0,809.0,881.0,0.16,-0.24151339,-0.6519936,2.048962,2.426493,-0.3869925,-0.4090366875,0.46204466,0.22008034247018868,1.2279626193393784,3.785508887948383,1.19070824,0.59535412,0.06755868,0.2460239997429521
564,2023-06-08 11:00:00+00:00,154.0,34.0,27.0,29.0,30.0,29.0,29.0,11.0,0.0,4.0,12.0,0.0,5.0,12.0,9.0,10.0,30.0,29.0,29.0,29.0,28.0,28.0,1015.92,1015.92,0.0,0.0,0.0,953.0,857.0,857.0,953.0,0.16,-0.28950417,-0.76462376,2.449997,2.572637,-0.4473394375,-0.4335736875,0.53344715,0.23147581029180006,1.2279626193393784,4.124371329422467,1.4391582525000002,0.7195791262500001,0.06755868,0.29141897600441863
565,2023-06-08 12:00:00+00:00,116.0,33.0,27.0,30.0,31.0,29.0,30.0,11.0,0.0,4.0,11.0,0.0,4.0,12.0,9.0,11.0,31.0,29.0,30.0,29.0,28.0,29.0,1014.9,1014.9,0.0,0.0,0.0,858.0,789.0,854.0,949.0,0.16,-0.24175942,-0.64323217,1.829498,2.582289,-0.3530111875,-0.4581109375,0.48788273,0.24336253881311395,1.312714139105828,4.249134925602252,1.0557022725000003,0.5278511362500001,0.06749085,0.2357261550819301
566,2023-06-08 13:00:00+00:00,131.0,33.0,26.0,29.0,31.0,29.0,30.0,14.0,0.0,4.0,16.0,0.0,5.0,12.0,9.0,10.0,31.0,29.0,30.0,30.0,28.0,29.0,1013.88,1013.88,0.0,0.0,0.0,659.0,651.0,794.0,860.0,0.16,-0.25667274,-0.6779642,1.958117,2.451916,-0.361546875,-0.4289575625,0.54962796,0.24336253881311395,1.2279626193393784,4.249134925602252,1.146203215,0.5731016075,0.06742302,0.2513776626140307
567,2023-06-08 14:00:00+00:00,121.0,30.0,25.0,27.0,31.0,31.0,31.0,12.0,0.0,4.0,13.0,0.0,4.0,11.0,9.0,10.0,31.0,31.0,31.0,30.0,29.0,29.0,1013.88,1013.88,0.0,0.0,0.0,703.0,683.0,706.0,731.0,0.16,-0.2244424,-0.59932333,1.633322,2.196793,-0.358950875,-0.4358516875,0.5749119,0.25575704908466146,1.2279626193393784,4.492592251118583,0.8987070650000001,0.44935353250000004,0.06742302,0.21981975934955642
568,2023-06-08 15:00:00+00:00,110.0,30.0,25.0,27.0,31.0,30.0,31.0,10.0,0.0,4.0,11.0,0.0,4.0,11.0,8.0,10.0,31.0,30.0,31.0,30.0,28.0,29.0,1013.88,1012.87,0.0,0.0,0.0,514.0,544.0,587.0,560.0,0.16,-0.19426729,-0.5298499,1.345911,1.837225,-0.349522375,-0.41319975,0.66187334,0.25575704908466146,1.2279626193393784,4.367828654938798,0.686829095,0.3434145475,0.06738943750000001,0.18483550458594264
569,2023-06-08 16:00:00+00:00,114.0,32.0,26.0,28.0,30.0,29.0,30.0,11.0,0.0,4.0,12.0,0.0,4.0,11.0,8.0,10.0,30.0,29.0,30.0,29.0,28.0,28.0,1012.87,1012.87,0.0,0.0,0.0,314.0,361.0,442.0,366.0,0.16,-0.15772083,-0.44097728,1.005798375,1.405119,-0.334742625,-0.390042625,0.8878009,0.24336253881311395,1.2279626193393784,4.124371329422467,0.4397221237499999,0.21986106187499996,0.06735585499999999,0.1436392154676968
570,2023-06-08 17:00:00+00:00,122.0,34.0,28.0,30.0,30.0,28.0,29.0,11.0,0.0,3.0,11.0,0.0,3.0,11.0,9.0,10.0,30.0,28.0,29.0,29.0,27.0,28.0,1012.87,1011.85,-1.02,0.0,0.0,185.0,260.0,293.0,184.0,0.16,-0.12973009,-0.3458024,0.6501434375,0.9431915,-0.267664375,-0.364170625,0.9471865,0.23147581029180006,1.2279626193393784,4.011497711377138,0.232946071875,0.1164730359375,0.06732194,0.09476169036584947
571,2023-06-08 18:00:00+00:00,124.0,41.0,33.0,36.0,28.0,26.0,27.0,9.0,0.0,2.0,9.0,0.0,2.0,12.0,10.0,11.0,28.0,26.0,27.0,27.0,25.0,26.0,1011.85,1011.85,0.0,0.0,0.0,96.0,119.0,154.0,66.0,0.16,-0.08558499,-0.23913018,0.4174974375,0.502194125,-0.2635410625,-0.337518875,0.9749096,0.20915998442580916,1.312714139105828,3.570685096298913,0.057931964375000033,0.028965982187500017,0.067288025,0.04453153816306305
572,2023-06-08 19:00:00+00:00,87.0,47.0,40.0,44.0,26.0,24.0,24.0,5.0,0.0,1.0,6.0,0.0,1.0,12.0,11.0,11.0,26.0,24.0,24.0,25.0,23.0,24.0,1011.85,1011.85,0.0,0.0,0.0,31.0,40.0,47.0,30.0,0.16,-0.04853998,-0.15409239,0.1452746875,0.1554615,-0.2588739375,-0.3237584375,0.94689906,0.1790935490264018,1.312714139105828,3.172678652884062,-0.14701242812499998,-0.07350621406249999,0.067288025,-0.004124741508409522
573,2023-06-08 20:00:00+00:00,96.0,54.0,46.0,50.0,24.0,21.0,23.0,4.0,0.0,0.0,4.0,0.0,0.0,13.0,11.0,12.0,24.0,21.0,23.0,23.0,21.0,22.0,1012.87,1011.85,1.02,0.0,0.0,1.0,1.0,1.0,1.0,0.16,-0.02374353,-0.055214144,0.00547580078125,0.005788140625,-0.2555209375,-0.3089136875,0.9323338,0.16991941796793744,1.4025638730469563,2.735461437218812,-0.2513045708984375,-0.12565228544921875,0.06732194,-0.036718350730420346
